,Access Number,Azimuth,Elevation,Range,Time,C/No,Eb/No,BER,EIRP,Free Space Loss,Xmtr Elevation,Xmtr Azimuth,Xmtr Gain,Xmtr Power,Rcvd. Iso. Power,Carrier Power at Rcvr Input,x,y,z,xVel,yVel,zVel,RelSpeed,Lat,Lon,Alt,Modulation
0,14,170.3745560495907,0.00018627702231640477,2932.1108832317036,23 Jun 2025 10:33:12.331020403,46.20108079454639,43.19078083790658,1e-30,45.50036034097134,187.89841840949575,1.0113040147204138,-1.4528351761555671,15.500360340971342,30.0,-142.3980580685244,-142.3980580685244,3859.084666239368,869.296661284958,-5783.265356294881,6.287832456778519,-0.462320723605881,4.127021439726547,7.5354418198241975,-55.65224034733475,-57.17283937185393,643.1414014212753,BPSK
1,14,170.3771968962997,0.041565289025681046,2927.4819865960717,23 Jun 2025 10:33:13.000000000,46.99910867361452,43.98880871697471,1e-30,46.28466505033132,187.8846952397876,1.012952636103956,-1.4413052326751237,16.284665050331316,30.0,-141.60003018945628,-141.60003018945628,3863.290011471145,868.9871515154811,-5780.503018842102,6.284849092102461,-0.46299228240283197,4.131500956278341,7.535448899421623,-55.61233395890069,-57.19324957851082,643.1270685246251,BPSK
2,14,170.3811749027148,0.1035406666160101,2920.5626413995237,23 Jun 2025 10:33:14.000000000,47.98180210077821,44.97150214413841,1e-30,47.246804360481974,187.86414112277456,1.0154319679606802,-1.4239960215489407,17.24680436048198,30.0,-140.61733676229258,-140.61733676229258,3869.572494911704,868.5236587759598,-5776.368252523738,6.280383435144819,-0.46399569033564003,4.138193044603655,7.535459492791236,-55.55267597242944,-57.22369254776136,643.1056247980276,BPSK
3,14,170.3851897677968,0.16566252625275582,2913.6432943169016,23 Jun 2025 10:33:15.000000000,48.75556884083749,45.74526888419768,1e-30,47.99996822365678,187.84353824589007,1.0179293676465355,-1.4065970506387027,17.999968223656783,30.0,-139.8435700222333,-139.8435700222333,3875.8505097481816,868.0591600811101,-5772.226796651114,6.275910493469555,-0.46499857381578097,4.144880386248111,7.535470098938505,-55.493011585097776,-57.254056209354594,643.0841587226067,BPSK
4,14,170.3892416962994,0.22793190532710506,2906.72395441583,23 Jun 2025 10:33:16.000000000,49.352334930733136,46.34203497409332,1e-30,48.57608247201267,187.8228864043503,1.0204450081482122,-1.3891081157618013,18.576082472012672,30.0,-139.24680393233763,-139.24680393233763,3882.1240480809042,867.5936587874625,-5768.0786559627995,6.271430272436385,-0.46600092711135577,4.151562973466964,7.535480717828293,-55.43334082552365,-57.28434097119634,643.0626703843095,BPSK
5,14,170.39333089476233,0.2903498508344803,2899.80463083512,23 Jun 2025 10:33:17.000000000,49.79255134742413,46.78225139078432,1e-30,48.99559787653858,187.80218539218524,1.0229790639296978,-1.3715290141128957,18.995597876538586,30.0,-138.80658751564664,-138.80658751564664,3888.3931020061277,867.1271582708742,-5763.923835212098,6.266942777423868,-0.46700274450384743,4.158240798509133,7.535491349425409,-55.373663721677865,-57.31454723870471,643.0411598690123,BPSK
6,14,170.3974577394918,0.352917437407266,2892.8853308154003,23 Jun 2025 10:33:18.000000000,50.08895855223983,47.07865859560002,1e-30,49.271254685484465,187.78143499631543,1.0255317130019461,-1.3538589167556552,19.27125468548446,30.0,-138.51018031083095,-138.51018031083095,3894.6576654962983,866.659653377976,-5759.762339182016,6.262448012816783,-0.46800403396040985,4.164913853603508,7.535501993694549,-55.31398030184289,-57.34467541441212,643.0196272628549,BPSK
7,14,170.401622442657,0.4156357319469457,2885.966063614008,23 Jun 2025 10:33:19.000000000,50.24861922417091,47.2383192675311,1e-30,49.410115369353576,187.76063500825344,1.028103134206662,-1.3360976172076815,19.410115369353576,30.0,-138.35051963889987,-138.35051963889987,3900.917730662702,866.1911474821444,-5755.5941726378815,6.2579459840061435,-0.4690047897609318,4.171582131014832,7.5355126506004595,-55.254290593808726,-57.37472589833977,642.9980726519511,BPSK
8,14,170.40582521827412,0.4785058114005508,2879.046838550275,23 Jun 2025 10:33:20.000000000,50.27396063209804,47.263660675458226,1e-30,49.4146069872933,187.73978521826604,1.0306935088243578,-1.3182449111797048,19.414606987293293,30.0,-138.32517823097274,-138.32517823097274,3907.1732896229732,865.7216439765372,-5751.419340352693,6.253436696394294,-0.470005006198406,4.178245623012951,7.53552332010785,-55.19459462507536,-57.40469908792988,642.9764961224578,BPSK
9,14,170.4100664522793,0.5415287808578148,2872.1276630442026,23 Jun 2025 10:33:21.000000000,50.16315398086664,47.152854024226826,1e-30,49.28290052722741,187.71888540943155,1.0333030207596077,-1.3002999623038085,19.28290052722742,30.0,-138.43598488220414,-138.43598488220414,3913.4243363733594,865.2511376827172,-5747.237847125698,6.248920154379425,-0.47100469122421446,4.184904321853286,7.5355340021813255,-55.13489242320802,-57.434595377914086,642.9548977607144,BPSK
10,14,170.41434636454386,0.6047057375510344,2865.2085465728105,23 Jun 2025 10:33:22.000000000,49.90994208779042,46.89964213115061,1e-30,49.0087385942709,187.69793536955126,1.0359318557837758,-1.28226256253458,19.0087385942709,30.0,-138.68919677528038,-138.68919677528038,3919.67086301491,864.7796319935326,-5743.049697763069,6.244396363399179,-0.47200383912503524,4.191558219787771,7.5355446967855,-55.07518401548539,-57.46441516048776,642.9332776530928,BPSK
11,14,170.41866517688072,0.6680377895876516,2858.2894986251185,23 Jun 2025 10:33:23.000000000,49.502867399361186,46.49256744272137,1e-30,48.58066342128645,187.67693488499606,1.0385802012813545,-1.2641325053352266,18.580663421286456,30.0,-139.0962714637096,-139.0962714637096,3925.912861702673,864.3071303174777,-5738.854897046823,6.239865328868085,-0.47300244420911197,4.198207309124053,7.535555403885,-55.01546942910276,-57.49415882524397,642.9116358860873,BPSK
12,14,170.42302328519298,0.7315260734730813,2851.3705268190847,23 Jun 2025 10:33:24.000000000,48.923667755107914,45.9133677984681,1e-30,47.980412626994394,187.65588373495729,1.041248248026813,-1.245908947317334,17.980412626994397,30.0,-139.67547110796286,-139.67547110796286,3932.1503264460675,863.8336274522982,-5734.653449799428,6.235327055205354,-0.4740005144096452,4.204851582132906,7.535566123444347,-54.95574869087147,-57.523826759322965,642.8899725462029,BPSK
