,Access Number,Azimuth,Elevation,Time,C/No,Eb/No,BER,Range,EIRP,Free Space Loss,Xmtr Elevation,Xmtr Azimuth,Xmtr Gain,Xmtr Power,Rcvd. Iso. Power,Carrier Power at Rcvr Input,x,y,z,xVel,yVel,zVel,RelSpeed
0,9,168.01698434418506,0.057239013674742156,21 Jun 2025 11:27:22.000000000,77.09182162535116,74.08152166871135,1e-30,2945.0521429427104,76.42935314293938,187.93667038065902,0.09369999999699934,-179.96796372444504,46.42935314293938,30.0,-111.50731723771963,-111.50731723771963,1156.5367041946502,930.2928083616206,-6847.751853144291,7.428306399065733,-0.2898670482409627,1.2151429938049678,7.532617829111613
1,9,168.03275072316023,0.1188572902164901,21 Jun 2025 11:27:23.000000000,77.11209575286566,74.10179579622584,1e-30,2938.1859805956797,76.42935314446811,187.91639625467323,0.09370000000088904,-179.95494663925282,46.4293531444681,30.0,-111.48704311020512,-111.48704311020512,1163.964196273352,930.0024042293458,-6846.532774323327,7.42696888888631,-0.2909393524261362,1.2230579259378627,7.532621275059216
2,9,168.04861204063718,0.18061688624497146,21 Jun 2025 11:27:24.000000000,77.13241650321018,74.12211654657037,1e-30,2931.320091830148,76.42935314599681,187.89607550585743,0.09370000000477874,-179.94193560052653,46.429353145996814,30.0,-111.4667223598606,-111.4667223598606,1171.3903465797553,929.7109279768599,-6845.3057814102685,7.4256228137724465,-0.2920113236995774,1.2309714625580268,7.532624743555121
3,9,168.0645689952011,0.2425187770454311,21 Jun 2025 11:27:25.000000000,77.15278405986427,74.14248410322446,1e-30,2924.454486822731,76.42935314446811,187.8757079476746,0.09370000000088904,-179.92893086010272,46.4293531444681,30.0,-111.4463548032065,-111.4463548032065,1178.8151465373119,929.4183799380914,-6844.070875807248,7.424268175218353,-0.2930829608386775,1.2388835946148902,7.532628234587178
4,9,168.08062227433368,0.30456394181867297,21 Jun 2025 11:27:26.000000000,77.1731986133758,74.16289865673599,1e-30,2917.5891763566806,76.42935314446811,187.8552933941631,0.09370000000088904,-179.91593267458347,46.4293531444681,30.0,-111.42594024969499,-111.42594024969499,1186.2385869244283,929.1247613245655,-6842.828058918579,7.422904974936658,-0.29415425721369043,1.2467943130919874,7.5326317481431975
5,9,168.09677262667705,0.36675338357963994,21 Jun 2025 11:27:27.000000000,77.19366035410982,74.18336039747001,1e-30,2910.7241696377464,76.42935314446811,187.8348316534291,0.09370000000088904,-179.9029413018051,46.4293531444681,30.0,-111.40547850896097,-111.40547850896097,1193.6606605294799,928.8300707229868,-6841.577332166717,7.421533214011138,-0.29522522242616733,1.254703608949722,7.532635284210866
6,9,168.11302075400772,0.4290880992198599,21 Jun 2025 11:27:28.000000000,77.21416947003758,74.20386951339776,1e-30,2903.8594776109567,76.42935314446811,187.8143225375013,0.09370000000088904,-179.8899570065088,46.4293531444681,30.0,-111.38496939303322,-111.38496939303322,1201.0813581273856,928.5343093421764,-6840.318696975019,7.420152894173748,-0.296295849844976,1.26261147316782,7.532638842777836
7,9,168.12936736465898,0.49156909441532537,21 Jun 2025 11:27:29.000000000,77.23472615160462,74.2244261949648,1e-30,2896.9951113201805,76.42935314599681,187.79376585746297,0.09370000000477874,-179.87698005750187,46.429353145996814,30.0,-111.36441271146617,-111.36441271146617,1208.5006704705543,928.2374784146182,-6839.052154780133,7.4187640171736735,-0.29736613284104896,1.2705178967007447,7.532642423831665
8,9,168.14581322982716,0.5541973993028516,21 Jun 2025 11:27:30.000000000,77.255330590736,74.24503063409618,1e-30,2890.1310802069765,76.42935314599681,187.7731614183316,0.09370000000477874,-179.86401072512427,46.429353145996814,30.0,-111.34380827233478,-111.34380827233478,1215.9185903568145,927.939576498087,-6837.777707030557,7.417366584117447,-0.29843608101106145,1.2784228705199452,7.532646027359831
9,9,168.16235907270126,0.6169740379353403,21 Jun 2025 11:27:31.000000000,77.27598297842493,74.26568302178512,1e-30,2883.267395470981,76.42935314446811,187.75250902911395,0.09370000000088904,-179.85104928664032,46.4293531444681,30.0,-111.32315588464584,-111.32315588464584,1223.3351085476804,927.6406048218774,-6836.495355179977,7.4159605967713915,-0.2995056877263688,1.2863263855894995,7.532649653349749
10,9,168.17900564241202,0.6799000489641819,21 Jun 2025 11:27:32.000000000,77.2966835114957,74.28638355485589,1e-30,2876.4040678132696,76.42935314446811,187.7318084960432,0.09370000000088904,-179.83809602277142,46.4293531444681,30.0,-111.3024553515751,-111.3024553515751,1230.750216508438,927.3405637274141,-6835.2051006884,7.414546056690479,-0.3005749517700971,1.2942284329023765,7.532653301788744
11,9,168.19575367641315,0.7429764750325898,21 Jun 2025 11:27:33.000000000,77.31743237992146,74.30713242328164,1e-30,2869.541108605559,76.42935314293938,187.7110596260887,0.09369999999699934,-179.82515121946292,46.42935314293938,30.0,-111.28170648314934,-111.28170648314934,1238.1639049923524,927.0394544738682,-6833.906945029733,7.413122965666301,-0.3016438665182609,1.3021290034122688,7.532656972664071
12,9,168.21260397731194,0.8062043839778598,21 Jun 2025 11:27:34.000000000,77.33822978598498,74.32792982934517,1e-30,2862.678527601712,76.42935314293938,187.6902622200252,0.09369999999699934,-179.81221516471146,46.42935314293938,30.0,-111.26090907708581,-111.26090907708581,1245.5761668266634,926.7372755798106,-6832.600889684178,7.411691324832406,-0.3027124415632132,1.3100280881232678,7.532660665962924
13,9,168.2295572981238,0.8695848374226262,21 Jun 2025 11:27:35.000000000,77.3590759247684,74.34877596812859,1e-30,2855.816336359843,76.42935314446811,187.66941608277048,0.09370000000088904,-179.79928815360242,46.4293531444681,30.0,-111.24006293830237,-111.24006293830237,1252.9869927488128,926.4340283021902,-6831.286936147058,7.4102511360023,-0.30378067027810424,1.3179256779720576,7.5326643816724035
14,9,168.2466143992511,0.9331189073280766,21 Jun 2025 11:27:36.000000000,77.37997098955861,74.3696710329188,1e-30,2848.9545464516646,76.42935314446811,187.64852101798027,0.09370000000088904,-179.78637048556197,46.4293531444681,30.0,-111.21916787351218,-111.21916787351218,1260.3963735737234,926.1297139178788,-6829.965085909428,7.408802400987562,-0.3048485460505493,1.325821763976894,7.532668119779537
15,9,168.2637761077641,0.9968076903675976,21 Jun 2025 11:27:37.000000000,77.40091518417616,74.39061522753634,1e-30,2842.09316793307,76.42935314446811,187.62757682336272,0.09370000000088904,-179.7734624627794,46.4293531444681,30.0,-111.19822367889462,-111.19822367889462,1267.80430208825,925.824330918475,-6828.635340486286,7.4073451209540435,-0.30591607846131047,1.3337163370997205,7.532671880271271
16,9,168.2810432002145,1.0606522780681236,21 Jun 2025 11:27:38.000000000,77.42190870703365,74.41160875039384,1e-30,2835.2322125738683,76.42935314446811,187.60658330050524,0.09370000000088904,-179.76056439429237,46.4293531444681,30.0,-111.17723015603715,-111.17723015603715,1275.2107690853738,925.5178805787443,-6827.297701391122,7.405879297736363,-0.3069832608949999,1.3416093883351603,7.532675663134501
