,Access Number,Azimuth,Elevation,Range,Time,C/No,Eb/No,BER,EIRP,Free Space Loss,Xmtr Elevation,Xmtr Azimuth,Xmtr Gain,Xmtr Power,x,y,z,xVel,yVel,zVel,RelSpeed,Lat,Lon,Alt,Modulation
637,12,152.915881547921,7.539435332692343,2225.98665017028,21 Jun 2025 19:25:52.000000000,25.167656530303603,22.15735657366379,1e-30,22.07377938660496,185.50526171937213,2.956717005134554,99.27265617553394,-7.92622061339504,30.0,-2327.83427641816,931.7817227704595,-6542.662062620988,7.105044474686313,0.26897907678791516,-2.4900249896904834,7.533540414725554,-69.27782134010349,-43.34161590593975,647.2243190399755,BPSK
638,12,154.77712648854077,7.271297023955671,2247.9531209097354,21 Jun 2025 19:26:02.000000000,20.277076879974906,17.266776923335094,2.740414908372294e-25,17.26849363094064,185.59055561403653,2.8980297218025077,100.09985283916748,-12.731506369059362,30.0,-2256.650268004268,934.4177421531192,-6567.18374216017,7.131486502471988,0.25821568839873255,-2.414207795652551,7.533470273205101,-69.84215545868732,-44.069900808357545,647.3667476645852,BPSK
639,12,156.5975186511904,6.981414050885298,2271.986375201749,21 Jun 2025 19:26:12.000000000,28.90989832444685,25.899598367807037,1e-30,25.993684525009918,185.68292506363383,2.8366246176262133,100.91774762305351,-4.006315474990081,30.0,-2185.2059021783707,936.9459797719544,-6590.945871960939,7.157104771333837,0.2474229869631117,-2.3381147365549553,7.533402110840943,-70.40363228410185,-44.8358853375298,647.5051903683035,BPSK
640,12,158.37499567287622,6.671508854402248,2298.018918910411,21 Jun 2025 19:26:22.000000000,31.24485303430984,28.23455307767003,1e-30,28.42759677775622,185.78188260651717,2.7730472747092194,101.72636737945938,-1.572403222243778,30.0,-2113.509432838196,939.3661469577944,-6613.945735300813,7.181896429779027,0.23660221118695038,-2.2617545408741697,7.533335950133659,-70.96200518682373,-45.6426923564925,647.6395920856905,BPSK
641,12,160.10791243637664,6.343304939680439,2325.9807337852358,21 Jun 2025 19:26:32.000000000,31.69837090069327,28.688070944053457,1e-30,28.986164910926536,185.8869328733041,2.7078201920234934,102.52586255977558,-1.0138350890734602,30.0,-2041.5691406462804,941.6779705586916,-6636.180702916699,7.20585871970621,0.2257545921674224,-2.1851359646156907,7.533271812971284,-71.51699904943534,-46.493768356459086,647.7698993638098,BPSK
642,12,161.79502199444482,5.998502429878549,2355.800003890171,21 Jun 2025 19:26:42.000000000,31.01028333202496,27.99998337538515,1e-30,28.40872344304179,185.99757897408762,2.6414356390506586,103.31649091363398,-1.5912765569582097,30.0,-1969.393334140963,943.8811881704482,-6657.648233274846,7.228988976071581,0.21488136891165008,-2.1082677903772797,7.533209720617905,-72.0683063260246,-47.392921117840885,647.8960603844923,BPSK
643,12,163.4354508540663,5.638757266999058,2387.403790223819,21 Jun 2025 19:26:52.000000000,29.300887482062752,26.29058752542294,1e-30,26.815076810070707,186.11332819107875,2.574350544901382,104.09859758596137,-3.1849231899292936,30.0,-1896.9903488545942,945.9755484228608,-6678.345872822597,7.251284627119588,0.20398378830100541,-2.0311588264653406,7.533149693701737,-72.61558248986384,-48.344361520245144,648.0180249861236,BPSK
644,12,165.02867018059655,5.265664161644639,2420.71864648873,21 Jun 2025 19:27:02.000000000,26.422378797369653,23.41207884072984,1e-30,24.056936855402867,186.233696921104,2.506982775212897,104.87259857090787,-5.9430631445971365,30.0,-1824.3685441822058,947.9608152285574,-6698.271256285113,7.272743195080986,0.19306308909372502,-1.953817905829433,7.53309175220287,-73.15844076885412,-49.352749669205295,648.1357446844066,BPSK
645,12,166.5744640901247,4.880743156331449,2455.671177297398,21 Jun 2025 19:27:12.000000000,21.972006011271485,18.961706054631676,1e-30,19.731082016168415,186.35821486796772,2.4397090636916374,105.63896311621646,-10.268917983831587,30.0,-1751.5363045928254,949.8367634782308,-6717.42210687854,7.293362295853254,0.18212051761594863,-1.8762538852228987,7.533035915441037,-73.69644605833398,-50.423245355561896,648.2491726926994,BPSK
646,12,168.0728965966532,4.485429689149249,2492.1885286473153,21 Jun 2025 19:27:22.000000000,15.262038560673027,12.251738604033214,3.4029135350024178e-09,13.149328161693832,186.4864284640916,2.3728643977123407,106.39819570372205,-16.85067183830617,30.0,-1678.50203931725,951.6031781175436,-6735.7962365623325,7.313139639114784,0.17115733303229974,-1.7984756441948282,7.532982202063446,-74.22910788370821,-51.56156260135372,648.358263941454,BPSK
