,Access Number,Azimuth,Elevation,Time,C/No,Eb/No,BER,Range,EIRP,Free Space Loss,Xmtr Elevation,Xmtr Azimuth,Xmtr Gain,Xmtr Power,Rcvd. Iso. Power,Carrier Power at Rcvr Input,x,y,z,xVel,yVel,zVel,RelSpeed
246,9,153.3754384462306,24.6787256130495,22 Jun 2025 10:19:10.000000000,84.26723085572782,81.256930899088,1e-30,1289.206620377518,76.42935314446811,180.76126115181108,0.09370000000088904,-168.13737432569198,46.4293531444681,30.0,-104.33190800734297,-104.33190800734297,5338.485188941227,623.2243104159256,-4494.611610069462,4.880809984293775,-0.7878672252565374,5.69096641528377,7.538576762712112
247,9,153.2676960412743,24.86132922419618,22 Jun 2025 10:19:11.000000000,84.30798254855647,81.29768259191665,1e-30,1283.1722011269242,76.42935314446811,180.72050945898243,0.09370000000088904,-168.00336730259554,46.4293531444681,30.0,-104.29115631451432,-104.29115631451432,5343.362815713935,622.4360879793918,-4488.918139371275,4.87462908756408,-0.7885880307754776,5.696178638736346,7.538589450819325
248,9,153.1586470222079,25.04527666384066,22 Jun 2025 10:19:12.000000000,84.34884438556409,81.33854442892428,1e-30,1277.1498319158295,76.42935314446811,180.6796476219748,0.09370000000088904,-167.86750744854373,46.4293531444681,30.0,-104.25029447750669,-104.25029447750669,5348.23425903666,621.6471452067549,-4483.219459636832,4.868442500735536,-0.7893079295857831,5.701384293430034,7.538602141779719
249,9,153.04826730080362,25.230582026620496,22 Jun 2025 10:19:13.000000000,84.3898157955557,81.37951583891589,1e-30,1271.1396919349997,76.42935314293938,180.63867621045446,0.09369999999699934,-167.72976002731997,46.42935314293938,30.0,-104.20932306751509,-104.20932306751509,5353.0995132389335,620.8574830031367,-4477.515577418192,4.862250230857004,-0.7900269208459831,5.7065833732378834,7.538614835554701
250,9,152.93653221422284,25.41725950415106,22 Jun 2025 10:19:14.000000000,84.43089617558898,81.42059621894917,1e-30,1265.1419634052286,76.42935314446811,180.59759583194992,0.09370000000088904,-167.59008952731122,46.4293531444681,30.0,-104.1682426874818,-104.1682426874818,5357.958572636856,620.0671022771633,-4471.8064992975915,4.856052285010276,-0.7907450037132597,5.71177587201829,7.538627532105649
251,9,152.82341650723208,25.605323383391,22 Jun 2025 10:19:15.000000000,84.47208487327418,81.46178491663437,1e-30,1259.1568315827217,76.42935314293938,180.55640713273596,0.09369999999699934,-167.4484596409485,46.42935314293938,30.0,-104.1270539897966,-104.1270539897966,5362.811431573915,619.2760039362082,-4466.0922318393095,4.8498486702580825,-0.7914621773477868,5.716961783658893,7.538640231394019
252,9,152.70889431634217,25.794788041600334,22 Jun 2025 10:19:16.000000000,84.5133812080939,81.50308125145409,1e-30,1253.184484866782,76.42935314446811,180.515110799445,0.09370000000088904,-167.30483324607667,46.4293531444681,30.0,-104.08575765497689,-104.08575765497689,5367.658084376271,618.4841888911296,-4460.37278164263,4.843639393701225,-0.7921784409084159,5.722141102028377,7.538652933381202
253,9,152.5929391514408,25.985667943396134,22 Jun 2025 10:19:17.000000000,84.55478444735165,81.54448449071184,1e-30,1247.2251148315172,76.42935314446811,180.47370756018722,0.09370000000088904,-167.15917238497678,46.4293531444681,30.0,-104.04435441571913,-104.04435441571913,5372.498525373031,617.6916580549935,-4454.6481553178455,4.837424462452822,-0.7928937935538699,5.727313820998467,7.538665638028608
254,9,152.4755238757683,26.177977639177193,22 Jun 2025 10:19:18.000000000,84.5962938221854,81.58599386554559,1e-30,1241.278916208698,76.42935314446811,180.43219818535349,0.09370000000088904,-167.01143824137333,46.4293531444681,30.0,-104.00284504088538,-104.00284504088538,5377.332748957571,616.8984123323282,-4448.918359413674,4.831203883559375,-0.79360823445242,5.732479934509344,7.538678345297811
255,9,152.35662069081323,26.371731755521235,22 Jun 2025 10:19:19.000000000,84.63790851741649,81.62760856077668,1e-30,1235.3460871110055,76.42935314446811,180.3905834901224,0.09370000000088904,-166.86159112328536,46.4293531444681,30.0,-103.96123034565429,-103.96123034565429,5382.1607494487025,616.1044526416778,-4443.183400581602,4.824977664179219,-0.7943217627615496,5.737639436421269,7.538691055150193
256,9,152.23620111271833,26.566944996105384,22 Jun 2025 10:19:20.000000000,84.67962767440996,81.66932771777014,1e-30,1229.4268289193,76.42935314599681,180.3488643346576,0.09370000000477874,-166.70959043640337,46.429353145996814,30.0,-103.91951118866082,-103.91951118866082,5386.982521233525,615.3097798927079,-4437.443285406642,4.81874581139882,-0.7950343776485816,5.742792320667279,7.538703767547298
